	tweet_textual_content	len	ID	Date	Source	Likes	RTs
10	"RT @enako_cos: 6/21(金)公開の映画『X-MEN ダークフェニックス』のファンスクリーニングに登壇させていただきました！

そして、私の写真が掲載されている
「X-MENシリーズ公式ガイドブック」も発売中なので是非チェックしてくださいね🌟
#ダークフェニックス…"	140	1140707958436683776	Mon Jun 17 19:49:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	213
11	RT @Marvel: The next seminal moment in the ongoing history of the X-Men is almost here: HOUSE OF X and POWERS OF X by writer @JHickman will…	140	1140709188710084610	Mon Jun 17 19:53:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	193
12	"RT @Cocoseco: Todavía falta gente ahí. 
X de X-Men
A de Avengers 
F de Feto que no nació y no se supo su genero. https://t.co/Oz2a6n0xkK"	136	1140708705404633089	Mon Jun 17 19:52:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	45
13	Marvel, X-Men: Panini svela i contenuti del cofanetto dedicato a L'Era di Apocalisse https://t.co/QvolHKlhwI di @badcomicsit	124	1140707367144869890	Mon Jun 17 19:46:44 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
14	RT @Kadeem_95: The best scene in Dark Phoenix by the best character in the new X-Men timeline (First Class onwards) https://t.co/gHfokLDWDS	139	1140707351315537922	Mon Jun 17 19:46:40 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	38
15	X-Men : Fauve (Nicholas Hoult) a failli avoir son propre spin-off, et introduire CE fameux méchant… https://t.co/MbSTOnlpwo	123	1140708753601417218	Mon Jun 17 19:52:14 +0000 2019	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0
16	RT @SensaCineMx: Para despedir a los X-Men como se debe, hoy a las 18:00 hrs. regalaremos un póster de #DarkPhoenix autografiado por Sophie…	140	1140707163167440896	Mon Jun 17 19:45:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	33
17	"Ayer fui a ver X-Men Dark Phoenix y cuando entré a la sala que tocaba pasaron Men in Black. 

Excelente servicio, 5 estrellas."	126	1140707570484764672	Mon Jun 17 19:47:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
18	RT @Kadeem_95: The best scene in Dark Phoenix by the best character in the new X-Men timeline (First Class onwards) https://t.co/gHfokLDWDS	139	1140706531517841408	Mon Jun 17 19:43:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	38
19	Co z tego że sesja jutro oglądam kolejne x-men	46	1140708989912723457	Mon Jun 17 19:53:11 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
